,12,24,36,60,84,120,180,240,300,348
117,0.508,0.619,0.651,0.651,0.603,0.651,0.587,0.635,0.667,0.667
118,0.54,0.524,0.556,0.571,0.587,0.571,0.635,0.571,0.603,0.619
119,0.603,0.667,0.619,0.683,0.667,0.619,0.635,0.667,0.603,0.619
120,0.587,0.619,0.571,0.571,0.571,0.619,0.619,0.587,0.619,0.635
121,0.571,0.667,0.603,0.635,0.619,0.603,0.587,0.635,0.651,0.667
122,0.524,0.492,0.54,0.524,0.556,0.556,0.556,0.571,0.556,0.556
123,0.603,0.651,0.635,0.635,0.635,0.635,0.651,0.619,0.587,0.571
124,0.603,0.667,0.746,0.667,0.619,0.683,0.651,0.667,0.698,0.683
125,0.571,0.603,0.603,0.619,0.587,0.603,0.635,0.603,0.603,0.635
126,0.603,0.619,0.603,0.571,0.587,0.619,0.651,0.587,0.556,0.556
127,0.556,0.651,0.635,0.603,0.651,0.635,0.651,0.683,0.667,0.667
128,0.619,0.603,0.587,0.635,0.651,0.635,0.619,0.651,0.603,0.603
129,0.524,0.619,0.603,0.635,0.635,0.619,0.587,0.667,0.635,0.635
130,0.476,0.587,0.603,0.667,0.651,0.714,0.571,0.587,0.603,0.587
131,0.635,0.667,0.667,0.635,0.651,0.683,0.651,0.619,0.683,0.683
132,0.587,0.556,0.54,0.635,0.619,0.651,0.571,0.571,0.54,0.571
133,0.556,0.524,0.556,0.587,0.571,0.571,0.54,0.587,0.556,0.571
134,0.587,0.603,0.603,0.667,0.651,0.683,0.698,0.667,0.603,0.603
135,0.556,0.667,0.651,0.619,0.587,0.603,0.571,0.556,0.524,0.524
136,0.603,0.651,0.603,0.635,0.651,0.619,0.651,0.603,0.635,0.635
137,0.571,0.619,0.651,0.73,0.714,0.651,0.73,0.698,0.619,0.619
138,0.524,0.603,0.54,0.619,0.651,0.683,0.667,0.73,0.698,0.698
139,0.492,0.524,0.54,0.587,0.54,0.603,0.635,0.635,0.635,0.635
140,0.508,0.603,0.603,0.603,0.587,0.587,0.619,0.651,0.651,0.635
141,0.635,0.603,0.635,0.651,0.587,0.587,0.619,0.587,0.587,0.587
142,0.54,0.508,0.476,0.524,0.556,0.556,0.587,0.571,0.556,0.556
143,0.54,0.556,0.587,0.571,0.556,0.619,0.603,0.556,0.556,0.571
144,0.556,0.619,0.587,0.619,0.635,0.651,0.635,0.651,0.619,0.619
145,0.571,0.587,0.571,0.571,0.587,0.587,0.698,0.683,0.667,0.667
146,0.587,0.54,0.635,0.635,0.587,0.619,0.635,0.635,0.635,0.635
147,0.54,0.635,0.635,0.667,0.714,0.698,0.683,0.651,0.667,0.667
148,0.492,0.571,0.556,0.54,0.54,0.587,0.635,0.619,0.587,0.587
149,0.587,0.651,0.587,0.54,0.524,0.556,0.698,0.683,0.619,0.619
150,0.571,0.54,0.492,0.54,0.524,0.492,0.524,0.492,0.46,0.46
151,0.683,0.667,0.651,0.667,0.683,0.714,0.698,0.698,0.667,0.651
152,0.587,0.556,0.556,0.524,0.524,0.619,0.667,0.635,0.635,0.651
153,0.508,0.603,0.667,0.587,0.571,0.54,0.492,0.524,0.571,0.571
154,0.571,0.587,0.587,0.635,0.619,0.619,0.603,0.603,0.603,0.571
155,0.571,0.492,0.508,0.492,0.508,0.556,0.571,0.587,0.571,0.571
156,0.556,0.603,0.619,0.556,0.54,0.571,0.667,0.635,0.603,0.603
157,0.619,0.524,0.571,0.556,0.556,0.556,0.603,0.587,0.54,0.524
158,0.54,0.571,0.635,0.667,0.667,0.635,0.619,0.587,0.571,0.587
159,0.603,0.683,0.651,0.683,0.683,0.698,0.714,0.698,0.635,0.603
160,0.603,0.587,0.603,0.54,0.524,0.651,0.587,0.587,0.603,0.54
161,0.508,0.635,0.635,0.635,0.603,0.571,0.698,0.651,0.667,0.619
162,0.492,0.571,0.571,0.54,0.556,0.683,0.698,0.698,0.667,0.698
163,0.476,0.492,0.476,0.54,0.635,0.635,0.619,0.54,0.571,0.556
164,0.54,0.635,0.683,0.635,0.683,0.683,0.746,0.698,0.651,0.651
165,0.524,0.587,0.603,0.571,0.571,0.54,0.571,0.571,0.556,0.524
166,0.54,0.667,0.714,0.651,0.651,0.698,0.635,0.635,0.651,0.651
167,0.54,0.587,0.556,0.619,0.651,0.698,0.587,0.571,0.587,0.587
168,0.683,0.667,0.587,0.603,0.603,0.635,0.603,0.619,0.571,0.587
169,0.54,0.556,0.603,0.587,0.571,0.556,0.54,0.54,0.556,0.556
170,0.556,0.571,0.587,0.651,0.667,0.651,0.619,0.54,0.587,0.571
171,0.587,0.524,0.556,0.508,0.524,0.54,0.524,0.54,0.46,0.46
172,0.492,0.587,0.667,0.667,0.667,0.651,0.635,0.619,0.603,0.619
173,0.587,0.556,0.587,0.587,0.54,0.619,0.587,0.603,0.587,0.619
174,0.524,0.603,0.603,0.54,0.571,0.619,0.714,0.698,0.635,0.603
175,0.619,0.587,0.619,0.635,0.667,0.635,0.587,0.603,0.619,0.587
176,0.524,0.54,0.587,0.619,0.635,0.683,0.651,0.635,0.651,0.651
177,0.492,0.619,0.667,0.683,0.667,0.667,0.619,0.635,0.587,0.587
178,0.571,0.556,0.571,0.587,0.571,0.603,0.571,0.587,0.556,0.54
179,0.571,0.571,0.603,0.603,0.556,0.556,0.603,0.556,0.54,0.54
180,0.54,0.587,0.587,0.635,0.635,0.667,0.651,0.635,0.619,0.603
181,0.571,0.587,0.571,0.603,0.587,0.619,0.603,0.619,0.619,0.603
182,0.587,0.54,0.54,0.508,0.571,0.571,0.667,0.587,0.619,0.603
183,0.571,0.683,0.714,0.683,0.698,0.698,0.556,0.524,0.571,0.571
184,0.651,0.587,0.556,0.556,0.571,0.556,0.587,0.587,0.603,0.571
185,0.492,0.556,0.556,0.571,0.587,0.619,0.603,0.587,0.571,0.603
186,0.571,0.587,0.587,0.571,0.603,0.619,0.619,0.635,0.603,0.587
187,0.651,0.587,0.587,0.571,0.571,0.603,0.698,0.683,0.667,0.667
188,0.524,0.587,0.556,0.556,0.54,0.556,0.54,0.524,0.508,0.492
189,0.54,0.714,0.714,0.714,0.667,0.683,0.714,0.73,0.683,0.683
190,0.619,0.587,0.571,0.619,0.619,0.635,0.571,0.556,0.54,0.54
191,0.524,0.587,0.508,0.476,0.508,0.556,0.571,0.54,0.524,0.508
192,0.603,0.603,0.603,0.587,0.603,0.635,0.667,0.635,0.635,0.635
193,0.635,0.651,0.667,0.651,0.683,0.667,0.698,0.683,0.619,0.587
194,0.556,0.571,0.556,0.587,0.603,0.635,0.603,0.603,0.587,0.571
195,0.54,0.635,0.619,0.667,0.667,0.698,0.651,0.651,0.603,0.619
196,0.54,0.571,0.619,0.54,0.54,0.571,0.619,0.603,0.587,0.587
197,0.635,0.619,0.635,0.651,0.667,0.714,0.698,0.667,0.667,0.667
198,0.619,0.587,0.667,0.651,0.651,0.683,0.73,0.683,0.667,0.683
199,0.524,0.619,0.603,0.635,0.619,0.683,0.698,0.667,0.619,0.619
200,0.587,0.619,0.651,0.714,0.698,0.667,0.73,0.714,0.698,0.667
201,0.571,0.571,0.524,0.619,0.651,0.603,0.619,0.619,0.603,0.603
202,0.508,0.524,0.54,0.587,0.524,0.587,0.571,0.54,0.571,0.571
203,0.603,0.571,0.683,0.571,0.571,0.603,0.651,0.571,0.587,0.571
204,0.556,0.556,0.556,0.587,0.619,0.619,0.651,0.603,0.571,0.603
205,0.556,0.619,0.571,0.524,0.492,0.524,0.603,0.571,0.587,0.587
206,0.603,0.651,0.635,0.587,0.556,0.571,0.635,0.651,0.651,0.635
207,0.556,0.571,0.635,0.587,0.54,0.571,0.587,0.556,0.587,0.603
208,0.54,0.603,0.683,0.651,0.619,0.683,0.667,0.683,0.714,0.714
209,0.556,0.635,0.635,0.651,0.651,0.619,0.651,0.571,0.587,0.587
210,0.571,0.556,0.54,0.587,0.587,0.587,0.587,0.603,0.603,0.603
211,0.556,0.571,0.603,0.556,0.571,0.571,0.571,0.556,0.603,0.571
212,0.635,0.714,0.667,0.619,0.556,0.619,0.651,0.667,0.635,0.635
213,0.524,0.619,0.603,0.635,0.667,0.619,0.571,0.571,0.556,0.571
214,0.619,0.698,0.73,0.683,0.667,0.667,0.746,0.73,0.619,0.619
215,0.571,0.73,0.683,0.603,0.556,0.571,0.571,0.619,0.571,0.603
216,0.571,0.619,0.635,0.667,0.635,0.651,0.651,0.683,0.651,0.651
217,0.571,0.667,0.651,0.619,0.619,0.619,0.651,0.603,0.556,0.571
218,0.603,0.587,0.651,0.635,0.635,0.698,0.714,0.683,0.635,0.651
219,0.667,0.667,0.683,0.635,0.667,0.714,0.714,0.683,0.651,0.667
220,0.524,0.651,0.683,0.651,0.635,0.73,0.73,0.714,0.683,0.667
221,0.476,0.571,0.603,0.683,0.683,0.667,0.635,0.587,0.571,0.587
222,0.556,0.587,0.698,0.683,0.683,0.683,0.619,0.619,0.619,0.619
223,0.571,0.587,0.587,0.603,0.603,0.619,0.698,0.667,0.683,0.651
224,0.571,0.619,0.603,0.651,0.587,0.603,0.635,0.619,0.635,0.603
225,0.587,0.476,0.508,0.492,0.524,0.524,0.635,0.571,0.556,0.524
226,0.571,0.587,0.619,0.603,0.603,0.651,0.587,0.603,0.619,0.635
227,0.698,0.603,0.635,0.587,0.587,0.587,0.619,0.619,0.508,0.476
228,0.651,0.651,0.603,0.508,0.524,0.603,0.571,0.571,0.571,0.556
229,0.619,0.571,0.556,0.651,0.635,0.667,0.635,0.619,0.524,0.54
230,0.619,0.651,0.603,0.619,0.587,0.603,0.635,0.587,0.556,0.54
231,0.571,0.698,0.635,0.524,0.54,0.603,0.587,0.587,0.556,0.571
232,0.651,0.667,0.635,0.54,0.54,0.524,0.556,0.619,0.619,0.619
233,0.683,0.524,0.524,0.54,0.54,0.524,0.54,0.524,0.508,0.476
234,0.571,0.587,0.619,0.571,0.54,0.524,0.651,0.651,0.635,0.635
235,0.571,0.651,0.603,0.571,0.587,0.667,0.651,0.571,0.603,0.587
236,0.508,0.619,0.667,0.651,0.619,0.635,0.635,0.667,0.635,0.635
237,0.603,0.508,0.571,0.619,0.635,0.651,0.635,0.603,0.587,0.603
238,0.571,0.603,0.587,0.603,0.667,0.571,0.556,0.54,0.524,0.556
239,0.571,0.651,0.667,0.635,0.619,0.667,0.619,0.619,0.651,0.619
240,0.556,0.54,0.587,0.587,0.587,0.587,0.571,0.587,0.571,0.571
241,0.587,0.603,0.619,0.619,0.571,0.635,0.667,0.667,0.651,0.651
242,0.54,0.619,0.651,0.683,0.651,0.698,0.683,0.635,0.571,0.587
243,0.651,0.698,0.714,0.651,0.683,0.683,0.635,0.667,0.667,0.651
244,0.571,0.651,0.635,0.619,0.603,0.667,0.619,0.651,0.619,0.651
245,0.667,0.635,0.603,0.571,0.571,0.635,0.651,0.635,0.571,0.619
246,0.556,0.698,0.667,0.571,0.603,0.683,0.698,0.714,0.698,0.714
247,0.429,0.492,0.587,0.571,0.587,0.524,0.571,0.571,0.492,0.508
248,0.54,0.635,0.603,0.603,0.667,0.603,0.651,0.619,0.619,0.603
249,0.619,0.54,0.492,0.571,0.556,0.571,0.619,0.587,0.54,0.508
250,0.651,0.603,0.619,0.635,0.635,0.683,0.667,0.651,0.603,0.603
251,0.571,0.603,0.651,0.635,0.571,0.619,0.571,0.603,0.619,0.619
252,0.46,0.587,0.619,0.619,0.603,0.635,0.603,0.587,0.556,0.556
253,0.571,0.683,0.571,0.508,0.524,0.46,0.587,0.587,0.587,0.54
254,0.619,0.619,0.619,0.635,0.667,0.698,0.619,0.619,0.651,0.667
255,0.603,0.635,0.587,0.683,0.714,0.667,0.714,0.698,0.698,0.683
256,0.635,0.54,0.508,0.587,0.587,0.587,0.619,0.587,0.492,0.492
257,0.571,0.556,0.635,0.603,0.603,0.603,0.619,0.619,0.571,0.556
258,0.556,0.587,0.571,0.524,0.524,0.524,0.571,0.571,0.587,0.603
259,0.619,0.556,0.492,0.603,0.603,0.619,0.571,0.603,0.651,0.651
260,0.619,0.651,0.651,0.651,0.619,0.619,0.667,0.635,0.571,0.571
261,0.524,0.619,0.698,0.635,0.619,0.619,0.619,0.619,0.635,0.619
262,0.603,0.556,0.587,0.619,0.651,0.603,0.587,0.556,0.492,0.492
263,0.492,0.54,0.556,0.667,0.651,0.683,0.635,0.635,0.667,0.667
264,0.508,0.54,0.556,0.603,0.619,0.651,0.667,0.603,0.603,0.603
265,0.556,0.667,0.651,0.603,0.571,0.587,0.524,0.54,0.556,0.556
266,0.476,0.587,0.619,0.619,0.556,0.651,0.603,0.571,0.619,0.619
267,0.603,0.571,0.603,0.619,0.651,0.571,0.524,0.556,0.571,0.571
268,0.571,0.556,0.556,0.619,0.635,0.667,0.667,0.683,0.667,0.667
269,0.587,0.508,0.571,0.524,0.587,0.603,0.667,0.667,0.651,0.667
270,0.54,0.587,0.556,0.619,0.619,0.619,0.667,0.635,0.619,0.635
271,0.492,0.524,0.556,0.603,0.587,0.619,0.619,0.603,0.571,0.603
272,0.619,0.603,0.603,0.651,0.698,0.651,0.635,0.619,0.571,0.571
273,0.444,0.603,0.683,0.746,0.73,0.73,0.651,0.683,0.651,0.635
274,0.571,0.571,0.54,0.556,0.587,0.619,0.571,0.556,0.556,0.54
275,0.492,0.571,0.524,0.556,0.587,0.571,0.54,0.524,0.476,0.508
276,0.556,0.635,0.683,0.651,0.635,0.714,0.698,0.698,0.698,0.698
277,0.492,0.556,0.619,0.619,0.635,0.635,0.635,0.635,0.635,0.635
278,0.587,0.746,0.746,0.667,0.635,0.635,0.619,0.651,0.635,0.635
279,0.571,0.635,0.635,0.603,0.635,0.683,0.667,0.651,0.698,0.698
280,0.508,0.667,0.667,0.714,0.714,0.714,0.698,0.698,0.714,0.714
281,0.508,0.635,0.571,0.635,0.635,0.667,0.651,0.667,0.683,0.651
282,0.571,0.603,0.603,0.54,0.508,0.587,0.603,0.635,0.619,0.619
283,0.603,0.54,0.54,0.587,0.556,0.603,0.635,0.603,0.54,0.54
284,0.571,0.651,0.698,0.714,0.698,0.73,0.714,0.714,0.73,0.698
285,0.54,0.54,0.587,0.619,0.651,0.651,0.587,0.587,0.603,0.587
286,0.524,0.603,0.587,0.508,0.556,0.54,0.571,0.556,0.556,0.556
287,0.54,0.619,0.635,0.651,0.667,0.651,0.651,0.635,0.619,0.619
288,0.635,0.651,0.714,0.683,0.698,0.714,0.683,0.714,0.651,0.651
289,0.556,0.571,0.54,0.556,0.524,0.556,0.651,0.651,0.619,0.619
290,0.556,0.571,0.556,0.587,0.556,0.556,0.603,0.54,0.492,0.492
291,0.571,0.651,0.635,0.619,0.619,0.651,0.667,0.603,0.603,0.603
292,0.587,0.54,0.524,0.556,0.571,0.524,0.508,0.476,0.508,0.524
293,0.524,0.571,0.619,0.603,0.603,0.667,0.587,0.635,0.698,0.698
294,0.508,0.651,0.667,0.651,0.635,0.651,0.619,0.603,0.556,0.571
295,0.508,0.476,0.524,0.571,0.54,0.571,0.619,0.587,0.54,0.54
296,0.54,0.587,0.603,0.603,0.619,0.651,0.667,0.603,0.587,0.587
297,0.508,0.54,0.619,0.603,0.635,0.603,0.635,0.619,0.587,0.587
298,0.444,0.492,0.492,0.524,0.54,0.54,0.492,0.476,0.508,0.492
299,0.587,0.619,0.571,0.619,0.619,0.635,0.603,0.556,0.524,0.524
300,0.619,0.635,0.603,0.603,0.587,0.54,0.635,0.635,0.651,0.635
301,0.54,0.619,0.619,0.571,0.619,0.603,0.619,0.619,0.635,0.619
302,0.635,0.635,0.651,0.683,0.698,0.698,0.683,0.698,0.667,0.651
303,0.556,0.651,0.556,0.556,0.54,0.524,0.587,0.603,0.587,0.603
304,0.556,0.651,0.619,0.667,0.603,0.556,0.508,0.492,0.524,0.524
305,0.587,0.667,0.651,0.667,0.635,0.635,0.683,0.698,0.635,0.635
306,0.524,0.651,0.683,0.635,0.667,0.603,0.619,0.556,0.619,0.619
307,0.54,0.651,0.651,0.635,0.635,0.683,0.762,0.746,0.698,0.698
308,0.651,0.619,0.587,0.54,0.571,0.603,0.571,0.587,0.571,0.587
309,0.603,0.683,0.667,0.619,0.571,0.603,0.54,0.587,0.587,0.619
310,0.619,0.651,0.635,0.587,0.603,0.635,0.587,0.556,0.556,0.587
311,0.508,0.746,0.698,0.667,0.651,0.683,0.603,0.619,0.651,0.651
312,0.476,0.651,0.667,0.635,0.635,0.571,0.603,0.635,0.635,0.651
313,0.587,0.635,0.619,0.635,0.635,0.635,0.603,0.635,0.683,0.683
314,0.508,0.619,0.619,0.619,0.603,0.556,0.571,0.619,0.667,0.651
315,0.556,0.651,0.635,0.683,0.651,0.619,0.587,0.571,0.587,0.603
316,0.508,0.587,0.556,0.556,0.524,0.556,0.635,0.635,0.619,0.603
317,0.508,0.46,0.46,0.492,0.54,0.508,0.54,0.508,0.54,0.524
318,0.571,0.603,0.603,0.683,0.635,0.603,0.603,0.619,0.635,0.619
319,0.524,0.54,0.556,0.619,0.603,0.635,0.603,0.587,0.603,0.603
320,0.556,0.73,0.746,0.73,0.714,0.73,0.714,0.73,0.698,0.714
321,0.46,0.714,0.698,0.698,0.667,0.683,0.683,0.667,0.619,0.603
322,0.54,0.571,0.635,0.683,0.651,0.683,0.619,0.635,0.651,0.635
323,0.571,0.714,0.698,0.603,0.635,0.651,0.714,0.73,0.746,0.73
324,0.524,0.651,0.635,0.683,0.667,0.698,0.619,0.635,0.587,0.587
325,0.54,0.556,0.556,0.556,0.587,0.651,0.698,0.667,0.635,0.635
326,0.54,0.667,0.667,0.651,0.651,0.667,0.587,0.587,0.619,0.619
327,0.587,0.587,0.571,0.635,0.651,0.619,0.603,0.492,0.524,0.524
328,0.54,0.619,0.667,0.73,0.698,0.683,0.619,0.635,0.619,0.635
329,0.651,0.698,0.683,0.651,0.635,0.683,0.714,0.683,0.635,0.651
330,0.587,0.651,0.619,0.619,0.619,0.603,0.571,0.556,0.571,0.556
