,level,fly,bf
0,2.150301193796157,0.008778614885324037,0.0008784063122774891
1,2.1663815908876676,0.008987737773721272,0.0010362747906981337
2,2.1515157394710958,0.009724684351870627,0.0008906088741714557
3,2.154251323103575,0.00981205969713734,0.0009728255498541368
4,2.17368987102477,0.009650864146072784,0.0010590810818247762
5,2.150982294603034,0.010431253239720625,0.001220481449571114
6,2.169180725724086,0.009848528744823629,0.0009998335055442509
7,2.171609777671165,0.008876642218678909,0.0009630057990586215
8,2.1711712318598466,0.009823678744833754,0.0010461897434414322
9,2.1497973505583152,0.009473783612944325,0.0008121585410621065
10,2.1622100667546738,0.010168716622029814,0.0012010289178026974
11,2.173776117886865,0.009408178529049765,0.0010142407281098886
12,2.154120278946322,0.010498718416652935,0.001062378679816454
13,2.148560579104261,0.009784428307540935,0.0010479224182058115
14,2.1694690558692162,0.009852277844628323,0.0008490946723548465
15,2.1603580562752125,0.008138325099498085,0.001085581589336477
16,2.1498861621489063,0.009876464618206264,0.0010534896825202178
17,2.167500890424334,0.009924602564155956,0.001049960006334341
18,2.1731211195502,0.008885875432083495,0.0009438316003935192
19,2.1526658721069865,0.010050104480277272,0.0010145611750940159
20,2.161788880670658,0.009217539180985623,0.0009087453677194077
21,2.152220186963021,0.008607978973660623,0.0009864042597295991
22,2.1653837386200308,0.008907306254863995,0.0009014003321507504
23,2.1606427956200966,0.01098588041929606,0.0011792292123375954
24,2.174761039608858,0.010163097570395591,0.0011021805032686888
25,2.1544940689634067,0.010431566990776828,0.0010748561098573432
26,2.1622943159656782,0.01035751911049929,0.001011800650528148
27,2.1564301096971747,0.01043745346052049,0.0010645262569536568
28,2.161159329404829,0.009281925027929206,0.0009311736391309144
29,2.153102291417549,0.009219782935162069,0.000942050803895546
30,2.1539227162707513,0.00900560203074932,0.0009380641046593947
31,2.1649306085962623,0.00828057474993286,0.0009491547382902842
32,2.160723076117105,0.010150848553854381,0.0010941555330361442
33,2.1591359964122074,0.009792604146556715,0.001048943784331916
34,2.161827734986598,0.008916857525901541,0.000843097742087738
35,2.1571588015485847,0.009576509912418584,0.0009940036150466356
36,2.1554752248688906,0.00924833926276708,0.001026595889156136
37,2.153452148134807,0.009071410963191261,0.0008844071329057146
38,2.1651256635149947,0.009701206265006881,0.001142623515531564
39,2.1639884870556094,0.010471317657362395,0.0008411437435185797
40,2.161078762821373,0.009048702421913048,0.0009752238045727351
41,2.163410809080881,0.01007140317373652,0.0010658216942086773
42,2.1543910165890376,0.010048732315760804,0.0011516190724684277
43,2.1785599973944407,0.00899265301531797,0.0009957370834544682
44,2.1757346668332924,0.00852084948439452,0.0009295532271108323
45,2.1597584278922994,0.009878913099630317,0.0011138337553011656
46,2.1663471193462316,0.010072194169471632,0.0009762039005108486
47,2.158272948155917,0.010101840708614411,0.0009726055165206973
48,2.175657821135012,0.009766621279707547,0.0010281975067307845
49,2.1470781771818195,0.008778775312391672,0.0009672951615643762
50,2.164366880215873,0.008924198613476058,0.001116542820558365
51,2.158350832051177,0.01010641581942026,0.001132090025090505
52,2.172677267818073,0.00913252792455536,0.0010669851088891964
53,2.1588178114057106,0.010321555491284705,0.0011348721016768214
54,2.16642575726975,0.009640374774177113,0.0010009319201084474
55,2.1506321625947713,0.008356820139467595,0.00090968387282097
56,2.1610078136676285,0.009353383780270737,0.0010670318485630544
57,2.1674063942333763,0.009641960540021012,0.0009831480599024939
58,2.1694347643102554,0.0105407082962436,0.0010441526632858546
59,2.171272321676073,0.008662541908489937,0.0009560106107996935
60,2.175131189544676,0.00988401230436529,0.0010220484664595901
61,2.168206867085396,0.010315002976285506,0.0011053714148547692
62,2.172915557536751,0.00992308656415849,0.0008864489036092311
63,2.1678025740148232,0.009001832827311373,0.0010436459747855229
64,2.168479547119714,0.009121756302292297,0.001000315642604445
65,2.1540157823340285,0.009405085762153279,0.0009132422435697234
66,2.1460705208241504,0.009297450399193326,0.0009739568698836642
67,2.1534340457023116,0.009005411126776022,0.0008759056085376995
68,2.148708690419138,0.009488128658148898,0.0010666317773672183
69,2.169008980947422,0.009414046596600653,0.0010990533812638519
