,12,24,36,60,84,120,180,240,300,348
0,2.166103577039876,2.1461917085098605,2.1698358499168338,2.1517183123300967,2.151875644673417,2.1502172978881604,2.1556093610791653,2.158657278320791,2.1633676955699737,2.164224479198662
1,2.1748320815960422,2.162117243320276,2.166110185955621,2.16784646713837,2.166820468080014,2.166915254679518,2.1692705391723712,2.1636056822849574,2.1789987617947655,2.1801487668592756
2,2.171452437402103,2.158739210190585,2.158230515572194,2.151247708508101,2.151246678623776,2.1518560922856396,2.150985257936554,2.1511993429781566,2.153344334372636,2.151635462838267
3,2.1679878962431354,2.157438435262145,2.1556920376100805,2.154225303634925,2.1543124963338913,2.152250712214148,2.154712588953624,2.1518945792466475,2.1545810724733796,2.155340006855768
4,2.1758422348856197,2.1755058926154343,2.174527050460618,2.1729873996207503,2.1730549492075792,2.1713593752707347,2.1714369246536203,2.171851081968971,2.172491440720288,2.1730652883024995
5,2.1620740240781084,2.1548339295623147,2.1507410929827824,2.148852361704421,2.1488526007087487,2.1487257652258585,2.1486077990249015,2.148651399733245,2.1477791433683815,2.15005801819775
6,2.151925629037239,2.16886349488523,2.1688299136917526,2.171431509741305,2.1715937773889453,2.1696094028439887,2.167147432164318,2.170693384286772,2.172737842887585,2.173150968533403
7,2.1627502296057073,2.162700422476528,2.1644553529895374,2.166886810027794,2.1683191792772436,2.1718274141700364,2.175063289209502,2.1733382284484954,2.172228275949884,2.1658889837089377
8,2.154759813058368,2.174156036157829,2.171561906944414,2.1711022753961484,2.1714033760377633,2.173972640683612,2.1699970493351044,2.1678619110063466,2.1700469690386592,2.1720321184254776
9,2.1702358989336177,2.1440578221641933,2.1488440550879164,2.150928042565977,2.1516230441583586,2.1534025953125826,2.1701069100162877,2.169760379153217,2.1725541316862844,2.1730406514614957
10,2.1624702570927283,2.1687381160072223,2.1627193995795833,2.1623968710019255,2.159921402464048,2.161471877928167,2.1611139442031693,2.160782199178519,2.161368021440983,2.162734434552321
